location,wind_avg,precip,temp_avg,temp_max,temp_min,timestamp
Hayward,8.05,0,53,62,50,2021-04-06 00:00:00
Hayward,10.51,0,52,59,49,2021-04-07 00:00:00
Hayward,7.61,0,53,62,50,2021-04-08 00:00:00
Hayward,12.75,0,53,58,49,2021-04-09 00:00:00
Hayward,8.28,0,53,66,49,2021-04-10 00:00:00
Hayward,6.71,0,54,70,44,2021-04-11 00:00:00
Hayward,7.38,0,54,69,47,2021-04-12 00:00:00
Hayward,10.96,0,54,60,49,2021-04-13 00:00:00
Hayward,7.61,0,55,67,46,2021-04-14 00:00:00
Hayward,8.05,0,55,65,45,2021-04-15 00:00:00
Hayward,7.61,0,53,63,48,2021-04-16 00:00:00
Hayward,6.04,0,54,65,50,2021-04-17 00:00:00
Hayward,5.59,0,60,79,47,2021-04-18 00:00:00
Hayward,8.72,0,55,62,49,2021-04-19 00:00:00
Hayward,12.3,0,54,58,51,2021-04-20 00:00:00
Hayward,8.05,0,54,62,50,2021-04-21 00:00:00
Hayward,10.74,0,54,60,51,2021-04-22 00:00:00
Hayward,10.74,0,52,64,51,2021-04-23 00:00:00
Hayward,8.95,0,56,65,50,2021-04-24 00:00:00
Hayward,8.05,0.06,55,59,49,2021-04-25 00:00:00
Hayward,8.72,0,52,61,45,2021-04-26 00:00:00
Hayward,6.04,0,53,68,44,2021-04-27 00:00:00
Hayward,6.26,0,61,80,47,2021-04-28 00:00:00
Hayward,6.93,0,60,68,50,2021-04-29 00:00:00
Hayward,9.4,0,57,64,50,2021-04-30 00:00:00
Hayward,10.07,0,56,62,52,2021-05-01 00:00:00
Hayward,9.62,0,57,68,51,2021-05-02 00:00:00
Hayward,6.26,0,61,78,49,2021-05-03 00:00:00
Hayward,6.26,0,64,78,54,2021-05-04 00:00:00
Hayward,7.38,0,62,75,52,2021-05-05 00:00:00
Hayward,8.72,0,55,63,51,2021-05-06 00:00:00
Hayward,8.72,0,57,67,52,2021-05-07 00:00:00
Hayward,6.26,0,60,77,48,2021-05-08 00:00:00
Hayward,6.71,0,64,75,53,2021-05-09 00:00:00
Hayward,6.26,0,63,81,52,2021-05-10 00:00:00
Hayward,5.82,0,64,77,53,2021-05-11 00:00:00
Hayward,8.05,0,59,71,49,2021-05-12 00:00:00
Hayward,7.83,0,57,67,52,2021-05-13 00:00:00
Hayward,11.86,0,55,60,51,2021-05-14 00:00:00
Hayward,9.84,0.03,54,61,51,2021-05-15 00:00:00
Hayward,10.51,0,57,64,53,2021-05-16 00:00:00
Hayward,11.41,0,56,61,52,2021-05-17 00:00:00
Hayward,10.74,0,58,68,53,2021-05-18 00:00:00
Hayward,17,0,56,63,51,2021-05-19 00:00:00
Hayward,11.41,0,56,65,47,2021-05-20 00:00:00
Hayward,9.84,0,57,64,49,2021-05-21 00:00:00
Hayward,8.72,0,57,70,46,2021-05-22 00:00:00
Hayward,9.4,0,56,63,52,2021-05-23 00:00:00
Hayward,8.28,0,57,68,50,2021-05-24 00:00:00
Hayward,8.5,0,58,63,54,2021-05-25 00:00:00
Hayward,8.95,0,58,68,50,2021-05-26 00:00:00
Hayward,8.5,0,57,66,52,2021-05-27 00:00:00
Hayward,9.4,0,59,67,53,2021-05-28 00:00:00
Hayward,11.86,0,56,61,53,2021-05-29 00:00:00
Hayward,5.82,0,60,77,53,2021-05-30 00:00:00
Hayward,6.04,0,65,83,54,2021-05-31 00:00:00
Hayward,9.17,0,63,73,52,2021-06-01 00:00:00
Hayward,8.5,0,58,68,53,2021-06-02 00:00:00
Hayward,6.93,0,60,77,54,2021-06-03 00:00:00
Hayward,7.61,0,59,67,54,2021-06-04 00:00:00
Hayward,6.93,0,60,74,53,2021-06-05 00:00:00
Hayward,7.16,0,60,69,52,2021-06-06 00:00:00
Hayward,13.42,0,59,64,54,2021-06-07 00:00:00
Hayward,12.53,0,58,65,53,2021-06-08 00:00:00
Hayward,12.3,0,58,64,53,2021-06-09 00:00:00
Hayward,10.74,0,58,67,52,2021-06-10 00:00:00
Hayward,8.5,0,61,71,54,2021-06-11 00:00:00
Hayward,8.28,0,66,78,61,2021-06-12 00:00:00
Hayward,7.83,0,65,75,59,2021-06-13 00:00:00
Hayward,10.96,0,66,72,58,2021-06-14 00:00:00
Hayward,7.38,0,63,74,55,2021-06-15 00:00:00
Hayward,6.49,0,69,88,56,2021-06-16 00:00:00
Hayward,5.82,0,74,96,62,2021-06-17 00:00:00
Hayward,6.26,0,72,88,59,2021-06-18 00:00:00
Hayward,8.28,0,68,80,56,2021-06-19 00:00:00
Hayward,9.17,0,63,76,55,2021-06-20 00:00:00
Hayward,9.4,0,63,73,58,2021-06-21 00:00:00
Hayward,9.4,0,66,74,61,2021-06-22 00:00:00
Hayward,10.29,0,66,73,60,2021-06-23 00:00:00
Hayward,10.74,0,63,72,59,2021-06-24 00:00:00
Hayward,10.29,0,62,70,57,2021-06-25 00:00:00
Hayward,9.4,0,62,72,58,2021-06-26 00:00:00
Hayward,9.17,0,61,67,57,2021-06-27 00:00:00
Hayward,8.72,0,60,67,57,2021-06-28 00:00:00
Hayward,7.38,0,62,70,58,2021-06-29 00:00:00
Hayward,12.97,0,63,69,58,2021-06-30 00:00:00
Hayward,10.96,0,63,73,59,2021-07-01 00:00:00
Hayward,9.17,0,63,74,59,2021-07-02 00:00:00
Hayward,9.84,0,62,71,58,2021-07-03 00:00:00
Hayward,9.17,0,64,72,59,2021-07-04 00:00:00
Hayward,8.95,0,63,73,58,2021-07-05 00:00:00
Hayward,9.84,0,60,66,56,2021-07-06 00:00:00
Hayward,10.74,0,59,65,55,2021-07-07 00:00:00
Hayward,5.37,0,64,82,57,2021-07-08 00:00:00
Hayward,8.72,0,70,82,57,2021-07-09 00:00:00
Hayward,7.61,0,64,77,55,2021-07-10 00:00:00
Hayward,9.4,0,62,68,56,2021-07-11 00:00:00
Hayward,12.08,0,59,65,55,2021-07-12 00:00:00
Hayward,11.86,0,59,68,56,2021-07-13 00:00:00
Hayward,9.17,0,62,72,57,2021-07-14 00:00:00
Hayward,11.41,0,60,66,55,2021-07-15 00:00:00
Hayward,7.61,0,61,73,55,2021-07-16 00:00:00
Hayward,7.38,0,63,77,56,2021-07-17 00:00:00
Hayward,6.71,0,65,81,55,2021-07-18 00:00:00
Hayward,7.83,0,66,76,58,2021-07-19 00:00:00
Hayward,7.16,0,61,69,58,2021-07-20 00:00:00
Hayward,7.61,0,62,71,56,2021-07-21 00:00:00
Hayward,7.83,0,62,69,56,2021-07-22 00:00:00
Hayward,6.49,0,63,78,54,2021-07-23 00:00:00
Hayward,7.61,0,63,76,55,2021-07-24 00:00:00
Hayward,8.05,0,64,75,56,2021-07-25 00:00:00
Hayward,7.61,0,63,74,57,2021-07-26 00:00:00
Hayward,7.16,0,66,83,59,2021-07-27 00:00:00
Hayward,8.05,0,66,79,57,2021-07-28 00:00:00
Hayward,6.93,0,66,79,58,2021-07-29 00:00:00
Hayward,8.5,0,65,78,57,2021-07-30 00:00:00
Hayward,7.83,0,65,78,58,2021-07-31 00:00:00
Hayward,10.07,0,64,73,58,2021-08-01 00:00:00
Hayward,8.5,0,65,75,57,2021-08-02 00:00:00
Hayward,8.05,0,63,75,57,2021-08-03 00:00:00
Hayward,9.17,0,62,69,57,2021-08-04 00:00:00
Hayward,9.4,0,62,67,58,2021-08-05 00:00:00
Hayward,5.82,0,66,79,60,2021-08-06 00:00:00
Hayward,6.71,0,65,79,59,2021-08-07 00:00:00
Hayward,7.61,0,65,78,59,2021-08-08 00:00:00
Hayward,7.83,0,64,78,58,2021-08-09 00:00:00
Hayward,7.16,0,65,81,58,2021-08-10 00:00:00
Hayward,8.28,0,67,78,59,2021-08-11 00:00:00
Hayward,7.38,0,65,76,59,2021-08-12 00:00:00
Hayward,6.71,0,65,73,59,2021-08-13 00:00:00
Hayward,7.83,0,65,74,60,2021-08-14 00:00:00
Hayward,6.26,0,65,77,60,2021-08-15 00:00:00
Hayward,6.04,0,65,75,60,2021-08-16 00:00:00
Hayward,7.83,0,65,71,60,2021-08-17 00:00:00
Hayward,5.82,0,65,76,58,2021-08-18 00:00:00
Hayward,6.93,0,65,74,60,2021-08-19 00:00:00
Hayward,7.16,0,64,74,60,2021-08-20 00:00:00
Hayward,8.5,0,65,71,60,2021-08-21 00:00:00
Hayward,7.38,0,63,73,57,2021-08-22 00:00:00
